Time; Amplitude
8.89610000000051;0.05504207802350235
8.89710000000051;0.05546830109118265
8.89810000000051;0.05588897737497727
8.899100000000509;0.05630406480760839
8.900100000000508;0.05671352188067866
8.901100000000508;0.057117307648821974
8.902100000000507;0.05751538173379801
8.903100000000506;0.05790770432853
8.904100000000506;0.0582942362010854
8.905100000000505;0.05867493869859906
8.906100000000505;0.0590497737511385
8.907100000000504;0.059418703875510806
8.908100000000504;0.05978169217901099
8.909100000000503;0.06013870236311119
8.910100000000503;0.0604896987270905
8.911100000000502;0.06083464617160503
8.912100000000502;0.061173510202197766
8.913100000000501;0.06150625693274805
8.9141000000005;0.06183285308886011
8.9151000000005;0.06215326601119049
8.9161000000005;0.06246746365871398
8.917100000000499;0.06277541461192765
8.918100000000498;0.0630770880759928
8.919100000000498;0.06337245388381442
8.920100000000497;0.06366148249905787
8.921100000000497;0.06394414501910249
8.922100000000496;0.06422041317793181
8.923100000000495;0.06449025934896017
8.924100000000495;0.06475365654779536
8.925100000000494;0.06501057843493697
8.926100000000494;0.0652609993184104
8.927100000000493;0.06550489415633598
8.928100000000493;0.06574223855943316
8.929100000000492;0.06597300879345942
8.930100000000492;0.06619718178158367
8.931100000000491;0.06641473510669389
8.93210000000049;0.06662564701363889
8.93310000000049;0.06682989641140372
8.93410000000049;0.06702746287521881
8.935100000000489;0.06721832664860242
8.936100000000488;0.06740246864533625
8.937100000000488;0.0675798704513741
8.938100000000487;0.06775051432668319
8.939100000000487;0.0679143832070182
8.940100000000486;0.06807146070562764
8.941100000000485;0.06822173111489255
8.942100000000485;0.06836517940789723
8.943100000000484;0.06850179123993193
8.944100000000484;0.06863155294992727
8.945100000000483;0.0687544515618204
8.946100000000483;0.06887047478585255
8.947100000000482;0.06897961101979799
8.948100000000482;0.06908184935012428
8.949100000000481;0.06917717955308357
8.95010000000048;0.06926559209573502
8.95110000000048;0.06934707813689804
8.95210000000048;0.06942162952803642
8.953100000000479;0.06948923881407316
8.954100000000478;0.06954989923413601
8.955100000000478;0.06960360472223351
8.956100000000477;0.0696503499078616
8.957100000000477;0.06969013011654068
8.958100000000476;0.06972294137028304
8.959100000000475;0.06974878038799062
8.960100000000475;0.0697676445857832
8.961100000000474;0.06977953207725673
8.962100000000474;0.06978444167367195
8.963100000000473;0.06978237288407332
8.964100000000473;0.06977332591533808
8.965100000000472;0.06975730167215555
8.966100000000472;0.0697343017569367
8.967100000000471;0.0697043284696539
8.96810000000047;0.06966738480761088
8.96910000000047;0.06962347446514307
8.97010000000047;0.06957260183324812
8.971100000000469;0.06951477199914684
8.972100000000468;0.06944999074577443
8.973100000000468;0.06937826455120225
8.974100000000467;0.06929960058798998
8.975100000000467;0.0692140067224684
8.976100000000466;0.06912149151395272
8.977100000000465;0.06902206421388671
8.978100000000465;0.06891573476491751
8.979100000000464;0.06880251379990142
8.980100000000464;0.06868241264084057
8.981100000000463;0.0685554432977508
8.982100000000463;0.06842161846746062
8.983100000000462;0.06828095153234151
8.984100000000462;0.06813345655896978
8.985100000000461;0.06797914829671986
8.98610000000046;0.06781804217628938
8.98710000000046;0.06765015430815612
8.98810000000046;0.06747550148096698
8.989100000000459;0.06729410115985916
8.990100000000458;0.06710597148471359
8.991100000000458;0.06691113126834101
8.992100000000457;0.0667095999946007
8.993100000000457;0.06650139781645209
8.994100000000456;0.06628654555393948
8.995100000000456;0.06606506469211008
8.996100000000455;0.06583697737886553
8.997100000000454;0.06560230642274706
8.998100000000454;0.06536107529065473
8.999100000000453;0.06511330810550071
9.000100000000453;0.06485902964379707
9.001100000000452;0.06459826533317807
9.002100000000452;0.06433104124985746
9.003100000000451;0.0640573841160209
9.00410000000045;0.06377732129715372
9.00510000000045;0.06349088079930441
9.00610000000045;0.06319809126628408
9.007100000000449;0.06289898197680202
9.008100000000448;0.06259358284153793
9.009100000000448;0.062281924400150845
9.010100000000447;0.06196403781822518
9.011100000000447;0.06163995488415423
9.012100000000446;0.06130970800596133
9.013100000000446;0.0609733302080591
9.014100000000445;0.060630855127947
9.015100000000444;0.060282317012847655
9.016100000000444;0.05992775071628213
9.017100000000443;0.05956719169458461
